userName,score,at,content,clean_teks,polarity_score,polarity
kiyasa Diyt,3,2024-06-02 16:16:09,Buat server Indonesia tiktok ini banyak pelanggaran yang membuat kami sangat tidak nyaman. Contoh:seperti upload vidio terdapat musik yang terlalu panjang maka akan di bisukan tiktok padahal tidak menggunakan musik. Contoh:upload vidio sedikit sexy malah di ban....,"['buat', 'banyak', 'yang', 'buat', 'sangat', 'tidak', 'nyaman', 'dapat', 'musik', 'yang', 'terlalu', 'panjang', 'bisu', 'tidak', 'guna', 'musik', 'sedikit']",-5,negative
Reni Afriani,1,2024-05-28 23:25:45,"Dulu suka banget buka tiktok apalagi klo belanja online pasti lebih nyaman di tiktoksop. Tapi sejak bergabung dengan Tokopedia betul2 gak pernah lagi CO di aplikasi ini, harga barang jauh lebih murah di toko Oren. Lagipula tiktokshop hanya menyediakan voucher di saat tertentu Shopee tetap pilihan","['suka', 'buka', 'kalau', 'belanja', 'pasti', 'lebih', 'nyaman', 'gabung', 'betul', 'lagi', 'aplikasi', 'harga', 'jauh', 'lebih', 'murah', 'hanya', 'sedia', 'tentu', 'tetap', 'pilih']",5,positive
Ceca Khan,4,2024-06-07 12:36:59,"Menurut aku sih aplikasinya udah bagus tapi ada masalahnya ya itu kita ngk bisah bikin akun tiktok, emang sih bisah tapi, saat, kita mau lanjut tuh ada tanggal lahir terus saya masukin tanggal lahir saya eh tau"" ngk bisah masuk. Terus tahunnya aku ganti jadi 2001 tapi ngk bisah juga, tolong ya perbaiki lagi aplikasinya karna menurut says itu susah buat akunya jadi saya kasih bintang 4/5","['turut', 'aku', 'aplikasi', 'sudah', 'bagus', 'ada', 'masalah', 'itu', 'mau', 'lanjut', 'ada', 'tanggal', 'lahir', 'saya', 'tanggal', 'lahir', 'saya', 'tahu', 'aku', 'ganti', 'jadi', 'tolong', 'baik', 'lagi', 'aplikasi', 'karena', 'turut', 'itu', 'susah', 'buat', 'aku', 'jadi', 'saya', 'kasih']",-3,negative
Misrah Jeny,3,2024-04-18 20:12:58,"Aplikasi ini sudah bagus, tapi kenapa ya ketika saya unggah video resolusinya nya sering buruk, di galeri video saya cukup jernih tapi pas unggah video nya di tiktok resolusinya jadi buruk gak sejernih video aslinya, tolong aplikasi nya di perbaiki.","['aplikasi', 'sudah', 'bagus', 'saya', 'resolusi', 'sering', 'buruk', 'saya', 'cukup', 'jernih', 'pas', 'resolusi', 'jadi', 'buruk', 'jernih', 'asli', 'tolong', 'aplikasi', 'baik']",0,neutral
Alif Sukma,1,2024-06-02 05:32:25,"Mohon maaf developer, ini tiktok knp ya? Padahal kemarin2 gpp lho. Beberapa hari ini malah lemot, ngelag, delay. Padahal ga ada masalah jaringan, wifi ok, ruang penyimpanan juga ok. Udah coba uninstall terus install ulang, tp tetep ga ngaruh. Mohon segera diperbaiki ya.","['mohon', 'maaf', 'lot', 'delay', 'tidak', 'ada', 'masalah', 'jaringan', 'ok', 'ruang', 'simpan', 'ok', 'sudah', 'coba', 'copot', 'pasang', 'tidak', 'berpengaruh', 'mohon', 'segera', 'baik']",12,positive
ARFAN 24 Asyiffa NFS,1,2024-05-13 22:33:34,Setelah pembaruan aplikasi editing video jadi monoton Gak seperti sblm nya bisa mudah pilih editing instan sesuai dengan keinginan. Dan skrg semua yg di save Backsong music jd hilang susah di cari nya,"['aplikasi', 'jadi', 'seperti', 'mudah', 'pilih', 'sesuai', 'semua', 'yang', 'music', 'jadi', 'hilang', 'susah', 'cari']",-8,negative
M.Naufal Rozaan,1,2024-05-20 10:59:32,"Makin banyak update malah makin buruk, dulu ada tanda Favorit sekarang malah ga ada, padahal di orang lain ada, makin sering ngeframe/patah patah, sering keluar sendiri dari aplikasinya. Tolong Diperbaiki Lagi.","['makin', 'banyak', 'terbaru', 'makin', 'buruk', 'ada', 'tanda', 'tidak', 'ada', 'lain', 'ada', 'makin', 'sering', 'patah', 'sering', 'keluar', 'sendiri', 'dari', 'aplikasi', 'tolong', 'baik', 'lagi']",-4,negative
Nufail Takbir,2,2024-05-14 22:17:06,"bintang 2 aja dlu, sebenarnya agak kecewa sih premium bulanan soalnya banyak lagu yg tidak terdaftar di aplikasi nya, semoga kedepannya semua lagu bisa di akses disini kayak Sp0t!fy misalnya","['saja', 'benar', 'premium', 'bulan', 'soal', 'banyak', 'lagu', 'yang', 'tidak', 'daftar', 'aplikasi', 'moga', 'semua', 'lagu', 'akses', 'kayak']",-10,negative
Wakil Baggin,3,2024-05-16 12:56:12,"Tiktod sekarang tidak stabil, banyak bug, sering bikin hape lag kemudian berujung hang, padahal hp saya kapasitas ram nya besar,,, aneh apk satu ini, berat banget sumpah, ram sisa 4gb, pas buka ni apk, malah cuma mucul logo saja, gak bisa masuk beranda, udah gitu hp langsung hang, dan ram nya tersisa berapa? tersisa hanya tinggal 600 mb!!! Gila ni apk, gak tau ngapa temen saya juga gitu, woy developer benerin dong! gimana mau liat tiktok saya kalau begini terus!","['tidak', 'stabil', 'banyak', 'sering', 'ujung', 'saya', 'kapasitas', 'besar', 'aneh', 'aplikasi', 'satu', 'sumpah', 'sisa', 'pas', 'buka', 'aplikasi', 'cuma', 'saja', 'beranda', 'sudah', 'langsung', 'sisa', 'sisa', 'hanya', 'tinggal', 'gila', 'aplikasi', 'tahu', 'apa', 'saya', 'mau', 'lihat', 'saya', 'kalau', 'begini']",0,neutral
Yorim Bia,5,2024-05-17 22:55:47,"Sinyal nya lemot amat kayak di hutan belantara aja yg gk ada sinyal, padahal wifi saya penuh, saya coba buka aplikasi lain malah lancar gk ada masalah, giliran buka tiktok kok loading nya bisa sampai 5 menit baru bisa masuk ke beranda, sangat tidak memuaskan.","['lot', 'amat', 'kayak', 'hutan', 'saja', 'yang', 'tidak', 'ada', 'saya', 'saya', 'coba', 'buka', 'aplikasi', 'lain', 'lancar', 'tidak', 'ada', 'masalah', 'buka', 'sampai', 'beranda', 'sangat', 'tidak', 'muas']",-11,negative
Yuyule Yuleleiia,1,2024-05-12 01:33:53,"Di perbaruin malah tidak jelas aplikasihnya ketika unggah video hasilnya hitam semua tidak gambarnya sama sekali capek capek buat video hasilnya ZONK , tiktok mau bangkrut ya kok eror gini sih ,Pengguna Kecewa jadinya ,masak iya kalau mau lancar harus uninstal trus instal lagi boros dong ..","['tidak', 'jelas', 'hasil', 'hitam', 'semua', 'tidak', 'gambar', 'sama', 'sekali', 'capek', 'capek', 'buat', 'hasil', 'mau', 'bangkrut', 'error', 'guna', 'jadi', 'masak', 'kalau', 'mau', 'lancar', 'harus', 'copot', 'pasang', 'lagi', 'boros']",2,positive
Banda Aceh,3,2024-05-13 08:55:25,"Kok tik tok selama sebulan ini gak bisa di buka,yg nampak cuma huruf tik tok aja,jaringan bagus dan yg lain pun semua bagos,tapi tetap gak bisa buka,paksa unistal dulu baru bisa ke buka dan dua hari gitu lagi,tolong gi mana cara nya ya,maaf bintang tiga dulu lah.","['lama', 'bulan', 'cuma', 'bagus', 'yang', 'lain', 'pun', 'semua', 'tetap', 'buka', 'dua']",-14,negative
wiwin,1,2024-05-12 07:37:26,"Kadang kalau lagi nonton suka ngebug dan suka keluar sendiri dan kalau lagi ngedit suka mati sendiri udah diinstal beberapa kali tetap gak bisa buka tiktok lagi kalau buka Tik Tok suka ngebug atau untuk keluar sendiri, mati","['kadang', 'kalau', 'lagi', 'suka', 'suka', 'keluar', 'sendiri', 'kalau', 'lagi', 'suka', 'mati', 'sendiri', 'sudah', 'tetap', 'buka', 'lagi', 'kalau', 'buka', 'suka', 'keluar', 'sendiri', 'mati']",8,positive
Gava Daada,3,2024-05-13 09:41:15,"Tiktok nya bagus sih,tapi kenapa saya kasih bintang 3 karena sering banget nge bug gak bisa di buka... Pas udah refresh handphone jadi tapi pas keluar terus mau nonton lagi gak bisa walaupun sudah di pencet berapa kali.😣😣","['bagus', 'saya', 'kasih', 'karena', 'sering', 'buka', 'pas', 'sudah', 'jadi', 'pas', 'keluar', 'mau', 'lagi', 'sudah', 'pencet']",14,positive
Asrilia Anggela,3,2024-06-06 07:29:16,"Aplikasinya bagus tapi kenapa kalo yang berkaitan dengan kode OTP kok pengiriman kodenya lama, padahal jaringan lancar. Contohnya di tiktok shop saya mau pesan barang dan diminta kode OTP, tapi kodenya lama masuk lewat whatsapp, pesan maupun telpon.","['aplikasi', 'bagus', 'kalau', 'yang', 'kait', 'kode', 'kirim', 'kode', 'lama', 'jaringan', 'lancar', 'saya', 'mau', 'pesan', 'minta', 'kode', 'kode', 'lama', 'lewat', 'pesan']",-8,negative
Sri rezqi Pebianti,1,2024-05-24 00:16:31,"Makin lama banyak ngelag banyak bugnya, terus kalau buat konten kreator posting vidio dikit dikit kesalahan dikit melanggar komunitas, baperan. Kalau emang nggak niat memperbaiki kesalahan mending nggak usah banyak update tan juga. Udah sering update kadang hapus aplikasi rela download juga kadang masih bug di jaringan","['makin', 'lama', 'banyak', 'banyak', 'kalau', 'buat', 'dikit', 'dikit', 'salah', 'dikit', 'komunitas', 'baperan', 'kalau', 'tidak', 'baik', 'salah', 'tidak', 'perlu', 'banyak', 'terbaru', 'sudah', 'sering', 'terbaru', 'kadang', 'hapus', 'aplikasi', 'rela', 'kadang', 'jaringan']",0,neutral
Nisa Saban,5,2024-04-11 15:41:45,"Inilah aplikasi terbaik dalam hal penyajian berbagai video pendek,sangat nyaman banget ketika digunakan ya. Aplikasi nya sudah sangat sempurna banget sehingga memudahkan pengguna nya untuk tetap nyaman saat menggunakan aplikasi ini, kwalitas dari konten konten nya sangat baik dan ngga banyak memakai ram di ponsel kita jadi sangat membantu bagi para pengguna nya ya. Aplikasi ini cukup sempurna ya dan nyaris tanpa bug saat digunakan ya kawan kawan.","['aplikasi', 'baik', 'dalam', 'saji', 'nyaman', 'guna', 'aplikasi', 'sudah', 'sangat', 'sempurna', 'mudah', 'guna', 'tetap', 'nyaman', 'guna', 'aplikasi', 'dari', 'sangat', 'baik', 'tidak', 'banyak', 'jadi', 'sangat', 'bantu', 'bagi', 'para', 'guna', 'aplikasi', 'cukup', 'sempurna', 'guna']",33,positive
nyenye nye,1,2024-05-19 21:10:24,"untuk update an kali ini banyak bug nya,sinyal lancar tapi kalo liat foto geser suka ga muncul video nya,tapi kalo liat video/live lancar itu aja sii,oiya setelah update video lama pada muncul jadi ga enak nonton nya","['terbaru', 'banyak', 'lancar', 'kalau', 'lihat', 'foto', 'geser', 'suka', 'tidak', 'muncul', 'kalau', 'lihat', 'lancar', 'itu', 'saja', 'terbaru', 'lama', 'pada', 'muncul', 'jadi', 'tidak', 'enak']",16,positive
muhammad miftachuddin,2,2024-05-10 10:41:55,"Kirain aq aja yg bermasalah tiktok nya. Ternyata semua jg pada ngeluhin. Maka makin lemot jg. Padahal wifi full jari gannya, bolak balik harus uninstal aplikasi dulu baru bisa lancar 🤦‍♀️","['kira', 'saya', 'saja', 'yang', 'masalah', 'nyata', 'semua', 'pada', 'makin', 'lot', 'jari', 'balik', 'harus', 'copot', 'aplikasi', 'lancar']",-29,negative
Haya Busa,1,2024-05-03 17:25:52,"kasih 1 dulu kalau sudah ada perubahan baru kasih 5 bintang, kepada devloper tiktok tolong di tambahkan lagi koin nya untuk menonton video masa selama sebulan hanya mendapatkan 10 ribu saja, tidak seperti apk sebelah yg koin nya lumayan besar mendapatkan nya hanya itu saja terima kasih.","['kasih', 'kalau', 'sudah', 'ada', 'kasih', 'tolong', 'tambah', 'lagi', 'tonton', 'lama', 'bulan', 'hanya', 'dapat', 'saja', 'tidak', 'seperti', 'aplikasi', 'belah', 'yang', 'lumayan', 'besar', 'dapat', 'hanya', 'itu', 'saja', 'terima', 'kasih']",-22,negative
Ferdy Allo,1,2024-04-29 11:52:23,"Untuk Tim TikTok. Cobalah berikan fitur dark mode pada user android. Memang beberapa android ada yang bisa menggunakan fitur dark mode, tapi tidak semua pengguna android dapat menggunakan fitur tersebut. Jangan cuma user ios yang mendapatkan fitur dark mode.","['tim', 'coba', 'pada', 'memang', 'ada', 'yang', 'guna', 'tidak', 'semua', 'guna', 'dapat', 'guna', 'jangan', 'cuma', 'yang', 'dapat']",-14,negative
Yaudah Iya,3,2024-05-17 13:47:29,"overall bagus tpi ada beberapa bug, dan yg paling buruk nya yaitu memutar video dilatar belakang, sering terjadi lag dan tidak bisa memutar video padahl sinyal bagus, trus tidak bisa memperbesar video yg di putar di latar belakang sehingga ukuran video nya jadi sangat kecil seharusnya bisa memperbesar dan memperkecil ukuran layar video yg berada di latar belakang","['bagus', 'ada', 'yang', 'buruk', 'sering', 'jadi', 'tidak', 'bagus', 'tidak', 'besar', 'yang', 'ukur', 'jadi', 'sangat', 'kecil', 'harus', 'besar', 'kecil', 'ukur', 'yang', 'ada']",-7,negative
Quinz Arienz,1,2024-06-09 08:05:48,"Tadi nya seru bgt tiktok buat foto², eh malah mempercantik diri hilang, saya g bisa kalo tanpa itu saya kurang pd tolong perbaiki lagi, masa saya harus download lagi tpi tidak bisa, tanggung jawab dong, ini gara² di update buat kalian semua jangan update dulu kalo gamau hilang fitur nya, ini draft saya juga hilang kalo uninstall","['seru', 'buat', 'foto', 'cantik', 'diri', 'hilang', 'saya', 'kalau', 'itu', 'saya', 'kurang', 'pada', 'tolong', 'baik', 'lagi', 'saya', 'harus', 'lagi', 'tidak', 'tanggung', 'jawab', 'gara', 'terbaru', 'buat', 'semua', 'jangan', 'terbaru', 'kalau', 'gamau', 'hilang', 'saya', 'hilang', 'kalau', 'copot']",-22,negative
Felicia Andini,3,2024-06-03 17:11:26,"Apk nya sudah bagus,ada banyak hiburan,tetapi kenapa ngelag bngt ya? Pas buka live orang lain,kayak ngelag bngt gtuu.. tolong perbaiki sedikit,karena saat saya cek memori hp saya itu tidak penuh sama sekali,tolong perbaiki","['aplikasi', 'sudah', 'banyak', 'pas', 'buka', 'langsung', 'tolong', 'baik', 'saya', 'cek', 'saya', 'itu', 'tidak', 'sama', 'baik']",1,positive
Aliya rizka Alfathunissa,2,2024-06-07 14:04:04,"Video nya yang bagus, tapi tiktok nya banyak banget bugnya, dan juga aku udah login, aku mau bkn video tapi gak bisa trs, pdhl udah masuk, tolong banget y, aku udh marah 😡dan jg nyangkut, scroll nya gak bisa, ngeleg trs,","['yang', 'bagus', 'banyak', 'aku', 'sudah', 'aku', 'mau', 'bukan', 'sudah', 'tolong', 'aku', 'marah']",7,positive
Gaby Pranseda,4,2024-06-08 19:44:48,Ini aplikasi nya bagus dan tidak ada bug sama sekali dan tidak ada iklan cuman kalo bikin akun itu baru aja buat akun itu langsung kena blockir dan tolong di perbaiki lagi ya terimakasih karna itu saya kasih bintang 4,"['aplikasi', 'bagus', 'tidak', 'ada', 'sama', 'sekali', 'tidak', 'ada', 'kalau', 'itu', 'saja', 'buat', 'itu', 'langsung', 'kena', 'tolong', 'baik', 'lagi', 'terima kasih', 'karena', 'itu', 'saya', 'kasih']",-12,negative
Mhmd Afifi,4,2024-06-06 12:23:32,"tolong untuk tiktok update skrng itu scroll nya makin berat bnget ya? scrol komen saya jadi berat, atau mungkin update nya turun ke bit yg rendah? soalnya saya 120hz tiba"" berat","['tolong', 'terbaru', 'itu', 'makin', 'saya', 'jadi', 'mungkin', 'terbaru', 'turun', 'yang', 'rendah', 'soal', 'saya']",-10,negative
